Route_ID,Origin,Destination,Distance_km,Traffic_Level,Fuel_Consumption_L,Transportation_Cost,Delivery_Time_Min,On_Time_Delivery,Vehicle_Type,Weather_Condition,Road_Condition,Real_Time_Adjustment
R1139,Warehouse_D,City_Y,320.51,Medium,94.58,863.49,722.46,Yes,Van,Foggy,Average,No
R1140,Warehouse_A,City_X,401.9,High,13.02,151.59,85.05,Yes,Truck,Rainy,Good,Yes
R1141,Warehouse_B,City_X,235.86,Medium,46.28,3927.16,445.36,Yes,Van,Snowy,Average,Yes
R1142,Warehouse_A,City_W,184.02,High,20.86,444.54,261.41,Yes,Truck,Snowy,Good,Yes
R1143,Warehouse_D,City_W,58.66,Low,89.62,748.2,766.35,No,Truck,Rainy,Poor,Yes
R1144,Warehouse_C,City_Y,438.59,Medium,96.53,2895.41,876.55,Yes,Bike,Rainy,Poor,Yes
R1145,Warehouse_D,City_X,392.66,Low,48.91,3037.35,302.9,Yes,Truck,Snowy,Poor,Yes
R1146,Warehouse_B,City_Z,88.22,Medium,12.19,3450.09,122.36,Yes,Truck,Snowy,Poor,Yes
R1147,Warehouse_C,City_W,258.57,Medium,78.96,1997.89,275.83,No,Bike,Clear,Average,No
R1148,Warehouse_B,City_Z,246.25,Low,70.32,3880.8,130.89,No,EV,Foggy,Good,No
R1149,Warehouse_C,City_W,314.42,High,36.76,4873.08,342.75,Yes,EV,Foggy,Average,Yes
R1150,Warehouse_A,City_Y,473.36,High,88.97,1391.92,552.05,Yes,EV,Clear,Poor,Yes
R1151,Warehouse_A,City_X,291.99,Low,97.63,3529.99,974.47,Yes,EV,Clear,Poor,No
R1152,Warehouse_A,City_W,272.41,Medium,56.67,4645.92,417.39,Yes,Truck,Foggy,Good,Yes
R1153,Warehouse_D,City_X,29.91,Low,57.44,3447.12,243.44,Yes,EV,Snowy,Average,Yes
R1154,Warehouse_B,City_Z,36.14,Medium,31.16,3421.49,191.8,Yes,EV,Foggy,Poor,No
R1155,Warehouse_D,City_Y,97.74,High,59.28,1157.67,197.85,Yes,Truck,Snowy,Average,No
R1156,Warehouse_A,City_X,21.07,Low,45.08,2698.89,216.82,Yes,EV,Foggy,Good,Yes
R1157,Warehouse_B,City_Y,372.96,High,31.61,2834.49,769.4,Yes,EV,Snowy,Good,Yes
R1158,Warehouse_A,City_X,363.05,Low,8.58,3515.64,89.2,Yes,Van,Foggy,Average,Yes
R1159,Warehouse_D,City_Z,72.35,Medium,26.77,4984.27,997.48,Yes,EV,Clear,Good,Yes
R1160,Warehouse_D,City_Z,418.86,Medium,21.39,216.54,537.01,Yes,Van,Rainy,Average,Yes
R1161,Warehouse_D,City_Y,81.62,Low,55.12,372.9,557.94,Yes,EV,Rainy,Average,Yes
R1162,Warehouse_A,City_Z,154.08,Low,60.96,435.85,376.84,Yes,Truck,Rainy,Average,Yes
R1163,Warehouse_B,City_W,128.24,High,61.64,3727.75,699.55,No,EV,Snowy,Poor,Yes
R1164,Warehouse_B,City_X,189.29,Medium,40.04,724.95,487.31,Yes,Bike,Rainy,Poor,Yes
R1165,Warehouse_A,City_Z,131.06,Low,43.28,3131.14,349.19,No,Truck,Foggy,Average,No
R1166,Warehouse_B,City_W,247.03,Medium,83.76,1657.11,287.18,Yes,EV,Rainy,Good,No
R1167,Warehouse_A,City_Y,206.67,Low,48.67,2313.73,927.88,Yes,EV,Snowy,Good,No
R1168,Warehouse_B,City_W,493.35,Low,98.8,1117.53,312.26,Yes,Truck,Snowy,Poor,Yes
R1169,Warehouse_C,City_Y,32.68,Medium,45.08,4337.23,453.3,Yes,Bike,Snowy,Average,Yes
R1170,Warehouse_C,City_Y,75.38,Low,65.66,2951.44,369.83,Yes,Truck,Foggy,Poor,No
R1171,Warehouse_D,City_X,31.15,High,6.94,4725.59,113.59,Yes,Bike,Snowy,Average,No
R1172,Warehouse_C,City_X,314.79,Medium,66.03,2894.25,210.36,No,Truck,Foggy,Good,No
R1173,Warehouse_C,City_W,31.98,High,85.44,663.34,213.82,Yes,Truck,Snowy,Good,Yes
R1174,Warehouse_C,City_X,419.04,Medium,94.36,895.81,702.84,Yes,Van,Clear,Poor,No
R1175,Warehouse_A,City_X,258.41,High,99.74,4945.92,424.39,Yes,Van,Snowy,Good,No
R1176,Warehouse_C,City_X,265.87,Medium,29.65,3641.55,788.51,Yes,Truck,Rainy,Average,Yes
R1177,Warehouse_C,City_W,282.99,Medium,58.39,293.93,717.68,Yes,Van,Rainy,Good,Yes
R1178,Warehouse_D,City_Z,89.55,High,46.17,3533.72,216.29,Yes,EV,Clear,Good,Yes
R1179,Warehouse_C,City_X,102.86,Medium,57.25,2090.26,576.03,Yes,EV,Snowy,Poor,No
R1180,Warehouse_C,City_X,162.81,Low,17.43,1570.68,750.62,Yes,EV,Rainy,Average,Yes
R1181,Warehouse_B,City_W,298.78,Medium,85.9,812.6,644.05,Yes,Van,Rainy,Poor,No
R1182,Warehouse_D,City_Z,109.01,High,91.14,4207.52,612.02,Yes,Van,Foggy,Poor,Yes
R1183,Warehouse_D,City_X,62.58,Medium,46.07,366.01,747.42,Yes,EV,Foggy,Good,No
R1184,Warehouse_D,City_Y,485.21,Medium,29.48,1484.69,85.08,Yes,Truck,Snowy,Average,Yes
R1185,Warehouse_D,City_W,15.88,Medium,15.8,1566.6,739.48,Yes,EV,Clear,Average,Yes
R1186,Warehouse_D,City_X,402.34,High,69.01,846.48,294.48,Yes,Van,Snowy,Poor,No
R1187,Warehouse_D,City_X,395.08,Low,32.6,2565.52,584.72,No,Bike,Foggy,Poor,No
R1188,Warehouse_A,City_Y,152.12,Medium,91.13,107.93,265.04,No,EV,Foggy,Good,No
R1189,Warehouse_C,City_Y,72.14,Low,67.76,1539.83,843.65,Yes,EV,Snowy,Average,Yes
R1190,Warehouse_D,City_W,77.09,Medium,65.28,4671.47,496.14,Yes,Van,Snowy,Average,Yes
R1191,Warehouse_C,City_W,350.23,Medium,56.82,1587.12,653.65,Yes,Van,Snowy,Good,Yes
R1192,Warehouse_C,City_Y,323.19,Low,6.49,1834.27,800.26,Yes,Van,Snowy,Poor,Yes
R1193,Warehouse_A,City_W,392.46,Low,93.33,2392.17,898.46,Yes,Van,Clear,Average,Yes
R1194,Warehouse_D,City_Y,469.05,Medium,63.54,2830.38,740.1,No,EV,Rainy,Good,Yes
R1195,Warehouse_B,City_X,347.5,Low,99.42,4053.11,174.31,Yes,Van,Snowy,Poor,No
R1196,Warehouse_A,City_Y,82.15,Low,54.66,992.09,858.9,Yes,Bike,Rainy,Good,Yes
R1197,Warehouse_B,City_Y,125.5,High,71.59,4365.14,630.02,Yes,Truck,Foggy,Average,No
R1198,Warehouse_C,City_Z,421.89,Low,7.51,3799.87,621.17,No,Van,Rainy,Poor,No
R1199,Warehouse_C,City_Y,108.61,Medium,63.91,3627.12,923.7,Yes,Van,Snowy,Good,Yes
R1200,Warehouse_A,City_Y,40.9,High,76.94,479.68,271.37,No,EV,Rainy,Good,No
R1201,Warehouse_A,City_Z,353.12,Low,78.29,157.12,262.4,Yes,Truck,Snowy,Good,Yes
R1202,Warehouse_B,City_W,204.25,Low,77.47,2990.36,527.8,Yes,Truck,Snowy,Average,No
R1203,Warehouse_D,City_Z,460.42,Medium,24.18,4322.51,758.34,No,Truck,Foggy,Average,No
R1204,Warehouse_B,City_X,326.88,Medium,97.59,2942.99,463.82,No,Van,Snowy,Average,No
R1205,Warehouse_A,City_Z,49.76,High,99.53,1105.51,644.87,Yes,EV,Foggy,Good,No
R1206,Warehouse_B,City_X,474.19,High,9.41,498.07,468.95,No,EV,Clear,Average,Yes
R1207,Warehouse_A,City_W,132.99,Medium,93.77,3513.0,622.08,Yes,Van,Snowy,Good,Yes
R1208,Warehouse_B,City_Z,171.92,Low,30.37,3622.76,827.59,Yes,Truck,Foggy,Good,Yes
R1209,Warehouse_A,City_Z,204.12,Low,69.55,904.03,205.06,Yes,Truck,Foggy,Good,Yes
R1210,Warehouse_A,City_W,30.36,Low,35.13,189.54,704.52,Yes,EV,Snowy,Poor,No
R1211,Warehouse_A,City_X,250.78,Low,96.84,2071.0,793.8,Yes,Bike,Rainy,Good,No
R1212,Warehouse_D,City_Z,66.04,Medium,11.95,2934.46,463.7,Yes,Van,Foggy,Average,Yes
R1213,Warehouse_B,City_X,203.48,Medium,50.78,3544.71,343.54,Yes,Bike,Clear,Good,Yes
R1214,Warehouse_B,City_Z,178.6,Low,43.95,4059.23,43.14,Yes,Bike,Rainy,Average,Yes
R1215,Warehouse_B,City_Y,387.56,High,33.95,3072.16,803.19,Yes,Truck,Rainy,Poor,Yes
R1216,Warehouse_A,City_Z,402.57,Low,65.26,598.86,348.1,Yes,Bike,Snowy,Poor,Yes
R1217,Warehouse_B,City_W,80.94,Medium,14.84,3428.78,376.59,Yes,Van,Foggy,Good,No
R1218,Warehouse_B,City_W,186.44,Medium,72.23,4921.67,355.93,Yes,EV,Clear,Average,No
R1219,Warehouse_A,City_X,189.81,Medium,98.1,4532.64,513.78,Yes,Van,Foggy,Poor,Yes
R1220,Warehouse_C,City_Z,79.95,Medium,80.85,4364.76,711.42,Yes,Van,Clear,Poor,Yes
R1221,Warehouse_A,City_X,400.23,Low,86.28,1545.74,778.71,Yes,Van,Foggy,Poor,No
R1222,Warehouse_B,City_X,355.08,Medium,37.24,3766.4,410.79,Yes,Van,Snowy,Average,Yes
R1223,Warehouse_A,City_Y,99.24,Medium,33.84,4262.96,673.21,No,Bike,Clear,Good,No
R1224,Warehouse_C,City_Y,186.53,High,52.67,3407.71,729.06,Yes,Truck,Snowy,Good,Yes
R1225,Warehouse_A,City_W,57.37,Medium,6.48,1290.28,318.01,Yes,EV,Foggy,Poor,Yes
R1226,Warehouse_B,City_X,315.96,Medium,94.65,4771.48,123.72,Yes,Truck,Clear,Good,No
R1227,Warehouse_C,City_W,65.08,Medium,16.09,2281.56,897.83,Yes,Bike,Clear,Poor,Yes
R1228,Warehouse_D,City_Z,493.04,High,90.5,692.54,686.8,Yes,Truck,Foggy,Average,Yes
R1229,Warehouse_B,City_X,391.44,Low,10.19,593.4,658.67,No,Truck,Snowy,Good,No
R1230,Warehouse_C,City_X,198.17,Medium,82.62,3255.22,87.14,Yes,Bike,Clear,Average,No
R1231,Warehouse_C,City_Z,291.39,Medium,16.89,2216.66,823.34,Yes,Truck,Clear,Good,Yes
R1232,Warehouse_D,City_Z,456.11,Medium,5.74,517.7,579.07,Yes,EV,Clear,Average,Yes
R1233,Warehouse_A,City_W,279.28,Low,72.51,3714.8,852.45,Yes,Bike,Foggy,Average,Yes
R1234,Warehouse_A,City_W,91.38,Medium,29.47,4006.66,975.32,No,EV,Rainy,Good,No
R1235,Warehouse_B,City_Z,192.46,Low,72.02,3640.81,958.39,Yes,Truck,Foggy,Poor,Yes
R1236,Warehouse_D,City_W,422.36,Medium,56.4,1051.19,860.41,Yes,Van,Snowy,Poor,No
R1237,Warehouse_A,City_Z,323.89,Medium,12.66,3464.39,40.62,Yes,Van,Rainy,Average,No
R1238,Warehouse_D,City_X,327.11,High,93.35,103.08,889.16,Yes,Bike,Clear,Average,Yes
R1239,Warehouse_A,City_X,434.08,Medium,46.33,1560.31,102.81,Yes,Van,Clear,Poor,Yes
R1240,Warehouse_C,City_Y,447.52,Low,73.98,2024.17,855.66,Yes,Van,Rainy,Good,Yes
R1241,Warehouse_A,City_X,460.3,Low,51.1,4184.47,301.77,Yes,Van,Clear,Good,Yes
R1242,Warehouse_D,City_Z,51.95,High,61.23,1982.45,621.77,Yes,Bike,Clear,Average,No
R1243,Warehouse_C,City_W,274.34,Low,31.67,105.78,66.93,Yes,EV,Foggy,Good,No
R1244,Warehouse_C,City_Y,371.55,Medium,21.64,1794.11,778.05,No,Van,Foggy,Average,Yes
R1245,Warehouse_C,City_W,379.68,Low,55.17,2519.67,138.35,Yes,Bike,Snowy,Good,No
R1246,Warehouse_D,City_Z,305.32,Medium,45.14,4747.57,428.37,Yes,EV,Clear,Average,Yes
R1247,Warehouse_B,City_X,87.56,Medium,40.23,4708.12,822.92,Yes,Bike,Snowy,Good,Yes
R1248,Warehouse_B,City_Y,399.72,Low,67.91,945.33,704.49,Yes,Van,Snowy,Average,Yes
R1249,Warehouse_B,City_Z,361.46,Low,69.67,966.48,35.86,Yes,Van,Rainy,Poor,Yes
R1250,Warehouse_D,City_Y,47.64,High,6.5,858.74,420.94,Yes,Truck,Rainy,Poor,Yes
R1251,Warehouse_C,City_Y,234.59,Medium,35.2,3955.16,70.67,Yes,Truck,Clear,Poor,No
R1252,Warehouse_B,City_X,91.12,Medium,42.35,79.81,683.29,Yes,Truck,Rainy,Poor,Yes
R1253,Warehouse_D,City_Z,172.05,High,11.5,679.53,969.88,Yes,EV,Snowy,Average,No
R1254,Warehouse_B,City_W,13.95,High,25.12,2712.9,665.6,Yes,Bike,Foggy,Good,Yes
R1255,Warehouse_A,City_Y,203.16,Low,7.06,1275.43,247.64,Yes,EV,Rainy,Average,No
R1256,Warehouse_B,City_Y,277.19,High,99.63,507.16,374.58,Yes,Truck,Snowy,Average,No
R1257,Warehouse_B,City_W,311.69,Low,74.18,1831.4,977.35,No,Truck,Rainy,Average,Yes
R1258,Warehouse_C,City_Z,333.43,Low,10.57,1407.33,247.33,Yes,Van,Clear,Good,Yes
R1259,Warehouse_D,City_Y,418.96,High,3.98,2579.97,574.68,Yes,EV,Rainy,Average,Yes
R1260,Warehouse_C,City_Y,111.65,Low,72.49,4897.21,418.44,Yes,Van,Foggy,Poor,No
R1261,Warehouse_C,City_Y,64.64,Low,45.04,665.31,775.27,Yes,Van,Clear,Poor,No
R1262,Warehouse_C,City_Z,426.51,Low,79.11,1895.0,871.37,Yes,Bike,Rainy,Average,No
R1263,Warehouse_C,City_Z,82.52,Medium,92.5,4663.33,360.61,Yes,Truck,Foggy,Poor,No
R1264,Warehouse_C,City_W,487.51,Medium,60.73,4390.52,670.58,Yes,Van,Snowy,Poor,Yes
R1265,Warehouse_B,City_Z,422.06,Medium,20.34,2001.64,562.58,Yes,Van,Rainy,Good,Yes
R1266,Warehouse_C,City_Z,252.93,High,78.66,3509.82,300.09,No,Truck,Rainy,Average,Yes
R1267,Warehouse_C,City_X,490.8,Medium,95.67,484.89,293.78,Yes,Truck,Snowy,Average,Yes
R1268,Warehouse_D,City_W,53.2,Low,58.86,3577.08,552.47,Yes,Bike,Snowy,Poor,No
R1269,Warehouse_A,City_Y,155.02,High,68.84,4865.65,179.38,Yes,Bike,Rainy,Average,No
R1270,Warehouse_B,City_Z,320.92,Low,35.07,2710.57,816.49,Yes,Van,Foggy,Average,No
R1271,Warehouse_B,City_Y,178.25,Low,39.39,2517.53,96.93,Yes,Van,Snowy,Poor,Yes
R1272,Warehouse_B,City_Y,464.54,Low,74.0,977.23,121.74,Yes,Van,Snowy,Poor,Yes
R1273,Warehouse_C,City_X,37.48,Medium,92.92,3187.25,361.96,Yes,EV,Foggy,Average,No
R1274,Warehouse_C,City_Z,276.96,Low,63.64,2972.66,144.55,Yes,Bike,Rainy,Good,Yes
R1275,Warehouse_C,City_W,297.48,Low,79.41,3277.07,491.43,No,Van,Clear,Poor,Yes
R1276,Warehouse_D,City_Z,328.1,Low,18.82,179.11,417.69,No,Truck,Rainy,Average,Yes
R1277,Warehouse_A,City_Y,131.55,Low,22.77,2766.18,730.16,Yes,Bike,Rainy,Poor,Yes
R1278,Warehouse_C,City_W,185.46,Medium,54.14,2994.93,954.41,No,Bike,Clear,Average,No
R1279,Warehouse_A,City_Z,422.62,High,19.3,1077.27,760.95,No,Van,Rainy,Average,Yes
R1280,Warehouse_D,City_Y,101.5,Medium,64.23,1081.25,204.07,No,EV,Rainy,Good,No
R1281,Warehouse_B,City_Y,414.3,Low,30.58,1417.28,937.46,Yes,Van,Snowy,Poor,No
R1282,Warehouse_C,City_X,283.51,Low,79.57,3573.02,410.37,Yes,EV,Foggy,Good,Yes
R1283,Warehouse_A,City_X,382.28,High,81.19,3051.02,489.96,Yes,EV,Rainy,Poor,No
R1284,Warehouse_A,City_X,358.24,Low,47.45,4236.53,438.93,Yes,Truck,Clear,Good,Yes
R1285,Warehouse_C,City_Y,107.72,High,19.72,1513.51,302.13,Yes,Van,Clear,Poor,Yes
R1286,Warehouse_B,City_Z,286.56,Low,65.38,4564.74,898.19,Yes,EV,Snowy,Good,No
R1287,Warehouse_B,City_X,434.52,High,99.29,3731.35,352.27,Yes,Bike,Rainy,Good,Yes
R1288,Warehouse_B,City_Z,218.9,Low,63.01,2005.31,591.24,No,Van,Rainy,Poor,Yes
R1289,Warehouse_D,City_X,483.46,Medium,5.51,521.55,262.83,Yes,EV,Rainy,Good,Yes
R1290,Warehouse_A,City_W,228.85,Medium,3.69,1322.07,803.45,Yes,Bike,Rainy,Good,Yes
R1291,Warehouse_A,City_W,75.68,Medium,33.4,4786.0,780.97,Yes,Truck,Clear,Poor,Yes
R1292,Warehouse_A,City_X,197.77,Low,21.19,1586.3,317.42,No,Truck,Clear,Poor,Yes
R1293,Warehouse_D,City_Y,476.09,Medium,81.68,1683.01,691.11,No,Van,Snowy,Average,Yes
R1294,Warehouse_A,City_X,163.26,Medium,84.79,988.47,712.76,Yes,Van,Rainy,Poor,No
R1295,Warehouse_D,City_X,434.71,Low,27.34,4043.91,575.64,Yes,Van,Clear,Average,Yes
R1296,Warehouse_B,City_Y,441.22,Low,33.91,1414.44,612.58,Yes,Van,Rainy,Good,Yes
R1297,Warehouse_C,City_W,178.34,Medium,25.15,1684.78,587.22,Yes,Van,Foggy,Poor,Yes
R1298,Warehouse_A,City_Z,46.21,Low,91.02,2101.02,109.41,Yes,EV,Foggy,Average,No
R1299,Warehouse_A,City_X,363.66,Medium,51.26,2196.95,680.16,Yes,Bike,Clear,Poor,Yes
R1300,Warehouse_B,City_Y,159.2,Low,66.3,2086.14,485.68,Yes,Van,Foggy,Average,No
R1301,Warehouse_C,City_X,392.55,Medium,42.72,2543.53,455.3,Yes,Bike,Foggy,Average,No
R1302,Warehouse_D,City_Y,224.11,Low,63.84,4081.84,864.2,No,EV,Clear,Poor,Yes
R1303,Warehouse_C,City_Z,245.21,Medium,39.81,4105.46,52.53,Yes,EV,Snowy,Good,Yes
R1304,Warehouse_B,City_Z,390.07,Low,35.29,4001.65,273.78,Yes,EV,Foggy,Good,Yes
R1305,Warehouse_B,City_W,194.27,Low,64.18,550.57,147.76,Yes,Van,Rainy,Average,No
R1306,Warehouse_C,City_Y,224.35,Low,59.92,4008.41,64.28,Yes,Truck,Foggy,Average,Yes
R1307,Warehouse_D,City_Y,191.21,High,30.77,645.25,297.41,Yes,Truck,Snowy,Good,No
R1308,Warehouse_D,City_W,186.83,Low,16.64,667.38,988.82,Yes,Van,Snowy,Poor,No
R1309,Warehouse_A,City_W,265.34,Medium,38.12,4741.92,292.12,Yes,Van,Snowy,Poor,No
R1310,Warehouse_D,City_Y,405.36,Low,42.69,4106.02,673.79,Yes,Van,Snowy,Good,No
R1311,Warehouse_C,City_W,184.08,Low,63.61,2784.43,144.75,No,EV,Snowy,Good,No
R1312,Warehouse_B,City_Z,264.51,Medium,91.62,4381.1,613.79,No,Truck,Foggy,Good,Yes
R1313,Warehouse_A,City_X,337.01,Medium,5.55,4947.35,984.95,Yes,Truck,Foggy,Average,Yes
R1314,Warehouse_A,City_Z,138.37,High,25.88,3072.68,313.08,Yes,Bike,Foggy,Good,Yes
R1315,Warehouse_B,City_W,142.37,High,20.98,3083.85,852.63,No,Bike,Foggy,Good,Yes
R1316,Warehouse_D,City_Y,467.04,Medium,51.22,3784.41,997.64,Yes,Truck,Snowy,Good,No
R1317,Warehouse_B,City_Y,363.15,Medium,44.11,1199.09,600.9,Yes,Truck,Snowy,Good,Yes
R1318,Warehouse_D,City_Z,290.71,Medium,73.45,877.27,330.12,Yes,EV,Rainy,Poor,No
R1319,Warehouse_B,City_Y,325.62,Low,25.76,3809.92,683.33,Yes,Bike,Foggy,Poor,No
R1320,Warehouse_C,City_W,19.5,High,60.26,1757.28,849.5,Yes,Van,Snowy,Good,No
R1321,Warehouse_D,City_Z,310.96,Medium,88.62,718.6,196.21,Yes,EV,Rainy,Average,Yes
R1322,Warehouse_C,City_Y,257.21,Medium,91.25,1608.64,468.94,Yes,Bike,Rainy,Average,Yes
R1323,Warehouse_A,City_X,275.15,Low,95.96,1825.25,339.61,Yes,Van,Clear,Poor,Yes
R1324,Warehouse_B,City_X,182.91,Low,77.78,4827.88,304.86,Yes,Van,Foggy,Average,No
R1325,Warehouse_A,City_W,45.33,High,90.79,3504.9,865.0,No,Truck,Snowy,Average,Yes
R1326,Warehouse_A,City_Y,100.7,Low,24.98,2677.74,439.0,Yes,Truck,Foggy,Poor,Yes
R1327,Warehouse_A,City_W,475.62,Medium,21.36,4845.92,358.9,Yes,Van,Rainy,Good,Yes
R1328,Warehouse_A,City_Z,207.31,Low,2.64,4520.54,615.41,Yes,Van,Foggy,Good,Yes
R1329,Warehouse_B,City_X,236.01,High,71.27,2584.4,242.82,Yes,Truck,Clear,Poor,Yes
R1330,Warehouse_A,City_Z,31.09,Low,93.87,4533.11,253.0,Yes,Truck,Clear,Good,No
R1331,Warehouse_B,City_Y,23.6,High,20.32,2051.31,534.68,Yes,Truck,Snowy,Good,No
R1332,Warehouse_B,City_W,360.0,Low,64.42,1190.58,426.99,No,Truck,Snowy,Poor,No
R1333,Warehouse_C,City_W,271.36,High,75.15,1201.76,316.13,Yes,Bike,Snowy,Poor,Yes
R1334,Warehouse_D,City_W,256.81,Medium,92.91,3328.46,82.33,Yes,Truck,Snowy,Poor,Yes
R1335,Warehouse_D,City_Z,125.35,Low,65.39,2530.3,535.15,Yes,EV,Foggy,Average,No
R1336,Warehouse_B,City_X,373.65,Medium,97.09,3311.81,822.11,Yes,EV,Foggy,Poor,No
R1337,Warehouse_C,City_Z,88.28,Low,35.78,3446.08,855.84,Yes,EV,Rainy,Poor,Yes
R1338,Warehouse_B,City_Z,99.02,Low,36.29,160.5,258.38,Yes,Truck,Rainy,Poor,No
R1339,Warehouse_B,City_Y,233.05,High,55.22,317.5,611.65,No,Van,Snowy,Poor,No
R1340,Warehouse_B,City_Y,146.71,Medium,39.58,2686.75,860.2,Yes,Van,Foggy,Good,Yes
R1341,Warehouse_C,City_Y,127.49,Low,2.14,995.63,426.46,No,Bike,Snowy,Poor,Yes
R1342,Warehouse_D,City_X,324.39,Low,73.71,3181.04,934.17,Yes,Truck,Rainy,Poor,Yes
R1343,Warehouse_C,City_X,327.23,Low,75.67,2783.32,905.89,Yes,EV,Foggy,Average,No
R1344,Warehouse_A,City_Y,413.14,High,75.2,2949.51,231.89,Yes,Van,Snowy,Average,Yes
R1345,Warehouse_C,City_Y,211.77,Low,35.81,1547.15,281.2,Yes,Truck,Clear,Good,No
R1346,Warehouse_C,City_X,41.18,High,53.18,3217.23,205.03,Yes,EV,Rainy,Poor,No
R1347,Warehouse_C,City_W,140.46,High,37.28,4155.99,220.17,Yes,EV,Clear,Poor,Yes
R1348,Warehouse_C,City_X,490.1,Low,3.57,4990.45,910.63,Yes,EV,Clear,Poor,Yes
R1349,Warehouse_D,City_X,300.15,Low,57.12,4200.3,933.2,Yes,EV,Foggy,Average,Yes
R1350,Warehouse_A,City_X,356.32,High,14.13,2809.62,80.34,Yes,EV,Clear,Good,No
R1351,Warehouse_D,City_Y,8.64,Low,9.84,1007.48,605.8,Yes,Bike,Clear,Average,No
R1352,Warehouse_D,City_W,261.51,Low,76.04,3423.16,577.3,No,EV,Snowy,Poor,No
R1353,Warehouse_C,City_X,23.58,Low,2.93,4691.39,408.83,Yes,Bike,Foggy,Average,Yes
R1354,Warehouse_B,City_Y,286.77,Medium,95.98,1098.74,642.75,Yes,EV,Snowy,Poor,Yes
R1355,Warehouse_B,City_Z,460.78,Medium,52.5,1317.18,948.95,Yes,EV,Snowy,Poor,No
R1356,Warehouse_D,City_Z,484.37,Low,98.34,787.59,195.15,No,EV,Snowy,Poor,Yes
R1357,Warehouse_D,City_X,272.57,Low,7.68,3696.77,146.8,Yes,EV,Foggy,Good,Yes
R1358,Warehouse_C,City_Z,231.81,High,59.19,2062.48,62.39,Yes,Bike,Rainy,Average,Yes
R1359,Warehouse_D,City_W,472.78,Medium,36.23,360.34,382.92,Yes,Truck,Foggy,Poor,Yes
R1360,Warehouse_C,City_Z,338.44,Medium,84.66,4381.0,357.5,Yes,Van,Snowy,Poor,Yes
R1361,Warehouse_B,City_Z,37.13,Medium,37.4,2810.48,447.9,No,Bike,Rainy,Good,Yes
R1362,Warehouse_B,City_W,235.53,Medium,27.53,1688.92,518.21,Yes,Bike,Clear,Good,No
R1363,Warehouse_A,City_X,123.92,Medium,86.04,1752.72,765.09,Yes,Bike,Rainy,Poor,Yes
R1364,Warehouse_B,City_X,237.55,Low,38.72,1486.74,410.35,Yes,Truck,Foggy,Poor,No
R1365,Warehouse_D,City_W,230.46,Low,3.65,2304.63,350.69,Yes,Van,Snowy,Poor,Yes
R1366,Warehouse_B,City_W,293.16,Medium,40.25,1718.36,832.07,No,Truck,Clear,Poor,Yes
R1367,Warehouse_C,City_W,181.6,Medium,66.14,2762.33,854.3,No,Van,Clear,Good,Yes
R1368,Warehouse_B,City_Z,86.31,High,26.93,3878.91,255.78,Yes,Van,Snowy,Average,No
R1369,Warehouse_A,City_W,254.34,Low,44.33,3388.58,335.23,Yes,Van,Clear,Good,No
R1370,Warehouse_B,City_Y,415.95,High,7.56,1507.56,830.36,Yes,Truck,Clear,Good,Yes
R1371,Warehouse_C,City_Z,333.69,High,59.63,2667.27,107.03,Yes,Van,Clear,Average,Yes
R1372,Warehouse_C,City_X,172.49,Low,76.12,4208.62,346.07,No,EV,Foggy,Poor,Yes
R1373,Warehouse_D,City_X,468.08,Medium,42.5,387.62,464.9,Yes,Bike,Rainy,Poor,No
R1374,Warehouse_B,City_X,456.54,Medium,43.18,437.57,211.46,Yes,Van,Foggy,Average,No
R1375,Warehouse_C,City_Z,108.63,High,10.65,2803.04,204.52,Yes,Bike,Clear,Good,No
R1376,Warehouse_A,City_Y,24.51,Medium,21.79,3213.62,442.12,Yes,Truck,Foggy,Poor,Yes
R1377,Warehouse_D,City_W,371.95,Medium,17.16,1096.49,761.89,No,Truck,Clear,Average,Yes
R1378,Warehouse_A,City_W,414.67,Medium,49.21,3738.84,845.03,Yes,EV,Foggy,Average,No
R1379,Warehouse_B,City_X,484.09,Low,53.87,3249.0,979.86,Yes,Van,Rainy,Average,No
R1380,Warehouse_B,City_X,445.47,Low,95.0,4620.28,101.76,Yes,Bike,Snowy,Poor,Yes
R1381,Warehouse_B,City_Z,302.26,Medium,9.18,886.32,240.18,No,Bike,Rainy,Average,Yes
R1382,Warehouse_D,City_Y,267.38,Medium,60.79,3769.3,763.93,No,Bike,Foggy,Good,No
R1383,Warehouse_C,City_W,18.78,Medium,53.6,464.03,554.38,Yes,Truck,Foggy,Good,Yes
R1384,Warehouse_D,City_Z,127.09,Medium,52.59,2848.2,347.85,Yes,Van,Rainy,Average,Yes
R1385,Warehouse_A,City_W,232.51,Low,87.57,2781.88,229.42,Yes,EV,Foggy,Average,Yes
R1386,Warehouse_D,City_X,316.11,Medium,22.14,1972.51,302.06,No,EV,Snowy,Average,Yes
R1387,Warehouse_A,City_W,280.84,Low,6.0,4230.63,446.41,No,Truck,Snowy,Good,Yes
R1388,Warehouse_D,City_Y,372.6,High,67.88,71.63,201.84,Yes,Van,Rainy,Poor,No
R1389,Warehouse_C,City_Y,143.48,High,35.83,2624.89,965.3,Yes,EV,Clear,Good,Yes
R1390,Warehouse_A,City_X,284.65,Medium,3.72,1124.91,134.36,No,EV,Snowy,Average,Yes
R1391,Warehouse_B,City_Y,48.63,Low,26.63,3730.32,986.01,Yes,Truck,Foggy,Poor,No
